"chekhov_V1_36_Nenuzhnaya_pobe" "chekhov_V7_11_Step_Istoriya_" "chekhov_V7_7_Duel" "chekhov_V9_11_Moya_zhizn_Ras" "chekhov_V9_4_Tri_goda" "gogol_bulba" "gogol_md" "gogol_portret" "lermontov_bela" "lermontov_knyaginya_lig" "lermontov_knyazhna_mery" "lermontov_vadim" "leskov_010" "leskov_015" "leskov_018" "leskov_020" "tolstoy_v02_079_226_Junost" "tolstoy_v09_003_360_Vojna_i_mir_Tom_pervyj" "tolstoy_v12_003_341_Vojna_i_mir_Tom_chetvertyj" "tolstoy_v18_003_458_Anna_Karenina_Chasti_1_4" "turgenev_dym" "turgenev_nov" "turgenev_otsy_i_deti" "unknown_013"
"новых" 0 0.00332325279984048 0.00305492759821592 0 0.00349393801753957 0.00262322604338816 0.00634630518112355 0 0 0.00504795557799091 0 0 0.00340605255539093 0.00700897148349888 0.00599188100124332 0.00711731107987402 0.00780015990327802 0.00268319514878317 0.00819202097157369 0.0124054087582186 0.0074285006809459 0.00699290919008126 0.00394773202794994 0.00842729770271865
"одною" 0 0 0.00305492759821592 0.00664783114508891 0.00698787603507914 0.00786967813016448 0.00253852207244942 0.0171418776069939 0 0.00504795557799091 0 0.00586235197561262 0.00510907883308639 0.00400512656199936 0.0104857917521758 0.00177932776996851 0 0.00983838221220496 0.0154738173907503 0.00783499500519068 0.0074285006809459 0 0.00197386601397497 0.00337091908108746
"передней" 0 0.00332325279984048 0 0 0.0174696900876978 0 0.00507704414489884 0.0171418776069939 0 0 0.00431480842250604 0.00293117598780631 0.00510907883308639 0.00200256328099968 0.00748985125155414 0.00711731107987402 0.015600319806556 0.00894398382927724 0.00364089820958831 0.00587624625389301 0 0.00839149102809751 0.00592159804192491 0.0134836763243498
"платок" 0.00375685626267939 0 0 0 0.00698787603507914 0.00786967813016448 0.00634630518112355 0.0057139592023313 0 0 0.0172592336900242 0.00293117598780631 0.00340605255539093 0.00801025312399872 0.00599188100124332 0.00355865553993701 0.00585011992745851 0.0116271789780604 0.00182044910479415 0.00391749750259534 0.0148570013618918 0.00699290919008126 0.0138170620978248 0.00337091908108746
"работать" 0 0.00332325279984048 0.0213844931875115 0.0265913245803557 0.0104818140526187 0 0.00634630518112355 0.0057139592023313 0 0 0 0.00293117598780631 0.00510907883308639 0.00600768984299904 0.00748985125155414 0.00711731107987402 0.0019500399758195 0.00178879676585545 0.000910224552397076 0.0124054087582186 0.00247616689364863 0.00559432735206501 0.00592159804192491 0.00337091908108746
"рада" 0.00751371252535878 0 0.00305492759821592 0.00664783114508891 0 0.00262322604338816 0.00126926103622471 0 0 0 0.00862961684501208 0.00293117598780631 0.00340605255539093 0.00200256328099968 0.0104857917521758 0.00711731107987402 0.00390007995163901 0.00357759353171089 0.00546134731438246 0.0208933200138418 0.0074285006809459 0.00419574551404875 0.00394773202794994 0
"сперва" 0.00375685626267939 0 0 0 0 0 0.00253852207244942 0.0114279184046626 0 0 0.00431480842250604 0.00293117598780631 0 0 0.00149797025031083 0 0 0 0.00182044910479415 0.00130583250086511 0.027237835830135 0.0489503643305688 0.0355295882515495 0.00168545954054373
"становилось" 0.00375685626267939 0.0132930111993619 0.00610985519643184 0.00332391557254446 0.0104818140526187 0.0131161302169408 0.00507704414489884 0.0171418776069939 0.00889521437466643 0 0.0129444252675181 0 0.0119211839438683 0 0.00449391075093249 0 0.0019500399758195 0.00715518706342179 0.0100124700763678 0.00587624625389301 0.00990466757459453 0.00699290919008126 0.00197386601397497 0.00168545954054373
"узнав" 0.00375685626267939 0.00332325279984048 0 0.0132956622901778 0 0 0 0.0057139592023313 0 0.0100959111559818 0.00862961684501208 0.00879352796341892 0.00170302627769546 0 0.00449391075093249 0.00355865553993701 0.00975019987909752 0.00447199191463862 0.0145635928383532 0.0110995762573535 0.0074285006809459 0.00419574551404875 0.00789546405589989 0.00674183816217492
"взглянула" 0.00751371252535878 0 0.00916478279464777 0 0.0104818140526187 0.00524645208677632 0.00126926103622471 0 0.00889521437466643 0.00504795557799091 0.00862961684501208 0 0.00851513138847732 0.00100128164049984 0.00449391075093249 0.00533798330990552 0.00585011992745851 0.0116271789780604 0.00364089820958831 0.011752492507786 0.0074285006809459 0.00419574551404875 0.00789546405589989 0.00168545954054373
"дорога" 0.00751371252535878 0.00332325279984048 0.00305492759821592 0.00997174671763337 0 0.00262322604338816 0.0215774376158201 0 0.0444760718733321 0 0.0129444252675181 0.00586235197561262 0.00681210511078186 0.00100128164049984 0.00299594050062166 0.00711731107987402 0 0.00894398382927724 0.00546134731438246 0.00130583250086511 0 0.00839149102809751 0.00986933006987486 0.00168545954054373
"духе" 0.00375685626267939 0 0.00610985519643184 0.00332391557254446 0 0 0.0114233493260224 0 0.00889521437466643 0.0100959111559818 0.00431480842250604 0.00586235197561262 0 0.00700897148349888 0.00299594050062166 0.00889663884984253 0.00780015990327802 0.0107327805951327 0.00455112276198538 0.0091408275060558 0 0.0027971636760325 0.00394773202794994 0.00674183816217492
"жизнью" 0.0112705687880382 0.00332325279984048 0.00305492759821592 0.00332391557254446 0 0.00524645208677632 0.00253852207244942 0 0 0.00504795557799091 0.0215740421125302 0.00879352796341892 0.00340605255539093 0.00200256328099968 0.00748985125155414 0.00711731107987402 0.011700239854917 0.00447199191463862 0.011832919181162 0.0091408275060558 0.00495233378729726 0.00559432735206501 0 0
"казались" 0 0.00996975839952145 0.00305492759821592 0.00332391557254446 0.0104818140526187 0.00786967813016448 0.00253852207244942 0.0171418776069939 0 0.0100959111559818 0 0.0205182319146442 0 0.00200256328099968 0.00449391075093249 0.00355865553993701 0.0136502798307365 0.00715518706342179 0.0145635928383532 0.00522333000346046 0 0.0027971636760325 0.00394773202794994 0.00168545954054373
"коня" 0.00375685626267939 0 0 0 0 0.0760735552582566 0.00761556621734826 0 0.0800569293719979 0 0.0258888505350362 0.038105287841482 0 0.00901153476449856 0.00149797025031083 0 0 0.000894398382927724 0 0 0 0 0 0.00168545954054373
"обратилась" 0.0150274250507176 0 0 0 0.00349393801753957 0 0.00126926103622471 0 0 0.0100959111559818 0 0 0.00340605255539093 0.00100128164049984 0.00449391075093249 0.00177932776996851 0 0.016099170892699 0.00546134731438246 0.0143641575095163 0.0074285006809459 0.00839149102809751 0.00592159804192491 0.00505637862163119
"петр" 0 0.00996975839952145 0 0 0.0349393801753957 0 0.00380778310867413 0 0.0177904287493329 0 0 0 0 0 0.00449391075093249 0 0.019500399758195 0.00447199191463862 0.00182044910479415 0.00130583250086511 0.00495233378729726 0 0.0394773202794994 0.0235964335676122
"полно" 0.0150274250507176 0.00332325279984048 0.0122197103928637 0.00664783114508891 0.00349393801753957 0.0131161302169408 0.00634630518112355 0.0057139592023313 0 0.00504795557799091 0 0 0.00851513138847732 0.00801025312399872 0.00149797025031083 0.00533798330990552 0.0019500399758195 0.00178879676585545 0.000910224552397076 0.00522333000346046 0.0123808344682432 0.00419574551404875 0.0256602581816746 0.00337091908108746
"послал" 0 0.00996975839952145 0 0 0.0104818140526187 0.00262322604338816 0.00888482725357297 0 0 0 0.00431480842250604 0 0.00170302627769546 0.0130166613264979 0.00299594050062166 0.00177932776996851 0.0019500399758195 0.0107327805951327 0.00455112276198538 0.00718207875475813 0.00495233378729726 0.00139858183801625 0.0138170620978248 0.00842729770271865
"пристально" 0 0 0 0.0132956622901778 0 0.0104929041735526 0.00507704414489884 0.0057139592023313 0.00889521437466643 0.0201918223119637 0.0345184673800483 0.0175870559268378 0.00340605255539093 0.00100128164049984 0 0 0.019500399758195 0.00804958544634951 0.00546134731438246 0.00195874875129767 0.0074285006809459 0.00839149102809751 0.00789546405589989 0
"смеясь" 0.0150274250507176 0.00332325279984048 0.0122197103928637 0.0199434934352667 0.00349393801753957 0 0 0 0.00889521437466643 0 0.00862961684501208 0 0 0.00901153476449856 0.00299594050062166 0.00177932776996851 0 0.0143103741268436 0.00273067365719123 0.0143641575095163 0 0.00419574551404875 0.00197386601397497 0
"толпы" 0.00375685626267939 0 0 0 0 0.049841294824375 0.00126926103622471 0.0057139592023313 0.00889521437466643 0.0151438667339727 0 0.0205182319146442 0.00510907883308639 0.00200256328099968 0 0.00355865553993701 0 0.0143103741268436 0.0100124700763678 0.00391749750259534 0.00247616689364863 0.00139858183801625 0 0.00168545954054373
"торопливо" 0 0.00664650559968097 0 0.00664783114508891 0.0104818140526187 0 0 0 0 0.0151438667339727 0 0 0.0187332890546501 0.00901153476449856 0.00149797025031083 0.00355865553993701 0.00780015990327802 0.0143103741268436 0.00273067365719123 0.000652916250432557 0.0123808344682432 0.00839149102809751 0.00986933006987486 0.00505637862163119
"христофор" 0 0.252567212787877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"шум" 0.0112705687880382 0.00996975839952145 0.0122197103928637 0.0199434934352667 0.0104818140526187 0.015739356260329 0.00634630518112355 0.0171418776069939 0.0177904287493329 0 0.0129444252675181 0.0234494079024505 0.00510907883308639 0.00700897148349888 0.00149797025031083 0.00533798330990552 0.00780015990327802 0.00178879676585545 0.000910224552397076 0.00261166500173023 0 0.00419574551404875 0 0.00337091908108746
"э" 0 0.00332325279984048 0.00305492759821592 0 0 0.015739356260329 0.00253852207244942 0 0 0 0 0.00293117598780631 0.00170302627769546 0 0 0.00533798330990552 0.00390007995163901 0.0250431547219763 0.00364089820958831 0.00130583250086511 0.00495233378729726 0.0181815638942113 0.00986933006987486 0.00842729770271865
"qu" 0 0 0 0 0 0 0 0 0 0.00504795557799091 0 0 0 0 0 0.00177932776996851 0 0.0348815369341812 0.0227556138099269 0 0.00990466757459453 0.00699290919008126 0 0.00168545954054373
"андрея" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0456143175293139 0.0209351647051328 0 0 0.00139858183801625 0 0
"большого" 0.0112705687880382 0.0132930111993619 0.00305492759821592 0.0199434934352667 0.00698787603507914 0.00262322604338816 0.00634630518112355 0 0 0 0 0.00586235197561262 0.00340605255539093 0.00600768984299904 0.00449391075093249 0.00533798330990552 0.0136502798307365 0.0107327805951327 0.00637157186677953 0.00195874875129767 0.00495233378729726 0.00559432735206501 0 0.00337091908108746
"братец" 0 0 0.0122197103928637 0 0.00349393801753957 0 0.00761556621734826 0 0.00889521437466643 0 0.00862961684501208 0 0.00170302627769546 0.0240307593719962 0.00299594050062166 0.00355865553993701 0.0019500399758195 0.00447199191463862 0.00364089820958831 0.00130583250086511 0.0148570013618918 0.00139858183801625 0.0138170620978248 0.0101127572432624
"будь" 0.0488391314148321 0.00996975839952145 0.00916478279464777 0.00664783114508891 0.00698787603507914 0.00262322604338816 0.00761556621734826 0 0.00889521437466643 0 0 0.00586235197561262 0.00170302627769546 0.00901153476449856 0.00299594050062166 0.00711731107987402 0 0.00894398382927724 0.000910224552397076 0.00195874875129767 0.00495233378729726 0.00559432735206501 0.00394773202794994 0.00674183816217492
"век" 0.0112705687880382 0.0132930111993619 0.0122197103928637 0 0 0.0104929041735526 0.00507704414489884 0.0114279184046626 0.00889521437466643 0.0151438667339727 0.00862961684501208 0.00879352796341892 0.0204363153323456 0.0050064082024992 0.00748985125155414 0 0.00390007995163901 0 0.00182044910479415 0 0.00990466757459453 0.00699290919008126 0.00197386601397497 0.0151691358648936
"возможность" 0.00751371252535878 0 0.00305492759821592 0.00332391557254446 0.0104818140526187 0.00262322604338816 0.00126926103622471 0 0.00889521437466643 0.0151438667339727 0 0 0.00340605255539093 0.00300384492149952 0.00748985125155414 0.00889663884984253 0.00390007995163901 0.00447199191463862 0.0136533682859561 0.00652916250432557 0.00495233378729726 0.00699290919008126 0.00394773202794994 0.0101127572432624
"выходит" 0.00375685626267939 0.00332325279984048 0.00916478279464777 0.00332391557254446 0 0.00524645208677632 0.0101540882897977 0.0057139592023313 0.00889521437466643 0.0100959111559818 0 0.00293117598780631 0.00681210511078186 0.0130166613264979 0.00599188100124332 0.00355865553993701 0.00585011992745851 0.00178879676585545 0.000910224552397076 0.00391749750259534 0.00247616689364863 0 0.0118431960838498 0.0202255144865248
"доволен" 0.00751371252535878 0.00332325279984048 0.0152746379910796 0.00332391557254446 0.0104818140526187 0 0.00507704414489884 0 0 0.00504795557799091 0.0129444252675181 0.0117247039512252 0.00170302627769546 0.00100128164049984 0.00449391075093249 0.00355865553993701 0.0136502798307365 0.00357759353171089 0.000910224552397076 0.0124054087582186 0.00990466757459453 0.0027971636760325 0.00592159804192491 0.00674183816217492
"дух" 0.00375685626267939 0.00332325279984048 0.00305492759821592 0.00997174671763337 0 0.0236090343904934 0.00888482725357297 0 0.00889521437466643 0 0.0129444252675181 0.0175870559268378 0.0102181576661728 0.00901153476449856 0.00748985125155414 0.00355865553993701 0 0.00357759353171089 0.00455112276198538 0.00326458125216278 0.00247616689364863 0 0.00394773202794994 0.00674183816217492
"записку" 0 0 0 0.00332391557254446 0.00349393801753957 0 0.00253852207244942 0.0057139592023313 0 0.00504795557799091 0.00431480842250604 0 0.0102181576661728 0.00600768984299904 0.00299594050062166 0.00889663884984253 0.0019500399758195 0.00536639029756634 0.000910224552397076 0.0124054087582186 0.0148570013618918 0.00979007286611376 0.00197386601397497 0.0134836763243498
"кихот" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.112347768773312 0 0 0 0 0 0 0 0 0
"комната" 0.0112705687880382 0.00332325279984048 0.00305492759821592 0.00997174671763337 0.0139757520701583 0 0.00507704414489884 0.0114279184046626 0 0.00504795557799091 0.00431480842250604 0.00293117598780631 0.0119211839438683 0.00300384492149952 0 0.00355865553993701 0.0136502798307365 0.00357759353171089 0.00182044910479415 0.00195874875129767 0 0.00699290919008126 0.0118431960838498 0.0252818931081559
"крестьян" 0 0 0 0.00664783114508891 0 0 0.039347092122966 0 0 0 0 0.00293117598780631 0 0.00700897148349888 0.0239675240049733 0 0.0019500399758195 0 0.00182044910479415 0.00195874875129767 0.0074285006809459 0.00139858183801625 0.00592159804192491 0.00842729770271865
"ничто" 0.0150274250507176 0.00332325279984048 0.00305492759821592 0.0166195778627223 0.00349393801753957 0.00786967813016448 0.00761556621734826 0 0 0.00504795557799091 0.00862961684501208 0.00879352796341892 0.00340605255539093 0.00400512656199936 0.00599188100124332 0.00177932776996851 0.00585011992745851 0.00268319514878317 0.00546134731438246 0.00652916250432557 0.00247616689364863 0.00419574551404875 0.00197386601397497 0.0168545954054373
"показалась" 0.00375685626267939 0.00996975839952145 0.00610985519643184 0.00997174671763337 0.0104818140526187 0.00524645208677632 0.00634630518112355 0.0057139592023313 0 0.0100959111559818 0.00431480842250604 0.00879352796341892 0.00681210511078186 0.00100128164049984 0.00449391075093249 0.00889663884984253 0.00585011992745851 0.00894398382927724 0.00182044910479415 0.00652916250432557 0.0074285006809459 0.00419574551404875 0.00986933006987486 0
"прощай" 0 0.00996975839952145 0.00610985519643184 0 0 0.00262322604338816 0.00380778310867413 0 0.0177904287493329 0 0.0215740421125302 0.0263805838902568 0 0.00400512656199936 0.00748985125155414 0.00177932776996851 0.0019500399758195 0.00357759353171089 0.00364089820958831 0.00195874875129767 0.00495233378729726 0.0307688004363575 0.00394773202794994 0.00337091908108746
"словам" 0.00375685626267939 0 0 0 0.00349393801753957 0 0.0139618713984718 0.0057139592023313 0.00889521437466643 0.0151438667339727 0.00431480842250604 0 0.00340605255539093 0.00400512656199936 0.0224695537546624 0.0124552943897795 0 0.00447199191463862 0.00455112276198538 0.00326458125216278 0.00495233378729726 0.00839149102809751 0.00592159804192491 0.00337091908108746
"смехом" 0.0262979938387557 0.0265860223987239 0.0122197103928637 0.00332391557254446 0.0139757520701583 0 0.00761556621734826 0.0057139592023313 0 0 0 0.00879352796341892 0.00340605255539093 0.00400512656199936 0 0.00177932776996851 0.00780015990327802 0.00536639029756634 0.00455112276198538 0.00522333000346046 0.0074285006809459 0.00139858183801625 0.0118431960838498 0.00168545954054373
"события" 0 0 0 0 0 0 0.00126926103622471 0 0 0 0 0 0 0.00300384492149952 0.00149797025031083 0.00711731107987402 0.00585011992745851 0.000894398382927724 0.0537032485914275 0.00195874875129767 0 0 0 0
"спустя" 0.00751371252535878 0 0 0.00332391557254446 0.00349393801753957 0.00524645208677632 0.00507704414489884 0.0057139592023313 0.0355808574986657 0 0 0.00879352796341892 0.00170302627769546 0.0050064082024992 0 0.00533798330990552 0 0 0 0 0.0222855020428377 0.0307688004363575 0.0315818562235995 0.00168545954054373
"сражения" 0 0 0 0 0 0 0.00126926103622471 0 0.00889521437466643 0.00504795557799091 0 0 0 0 0 0 0 0.0339871385512535 0.0309476347815006 0 0 0 0 0
"стене" 0 0.00664650559968097 0.00305492759821592 0.0132956622901778 0.00698787603507914 0.0104929041735526 0.00507704414489884 0.0171418776069939 0.00889521437466643 0.0151438667339727 0 0.0205182319146442 0.0136242102215637 0.0120153796859981 0 0.00889663884984253 0 0.00626078868049407 0.00182044910479415 0.00130583250086511 0 0.0027971636760325 0.00789546405589989 0.00337091908108746
"существо" 0.00375685626267939 0.00664650559968097 0 0.00664783114508891 0.00349393801753957 0.00524645208677632 0.00126926103622471 0.0171418776069939 0 0 0.00431480842250604 0.0263805838902568 0.00340605255539093 0.00200256328099968 0.00299594050062166 0.00355865553993701 0.00390007995163901 0.00357759353171089 0.00637157186677953 0.00718207875475813 0.0074285006809459 0.01118865470413 0.0138170620978248 0.00505637862163119
"фигура" 0 0.0166162639992024 0.00610985519643184 0 0.00349393801753957 0.00786967813016448 0.00380778310867413 0 0 0.00504795557799091 0 0 0.0153272364992592 0.00801025312399872 0.00299594050062166 0.00889663884984253 0.00780015990327802 0.0116271789780604 0.00728179641917661 0.00326458125216278 0.00495233378729726 0.0027971636760325 0.00197386601397497 0.00168545954054373
"хороший" 0 0.0398790335980858 0.00610985519643184 0.00664783114508891 0.00698787603507914 0.00262322604338816 0.0101540882897977 0 0 0.00504795557799091 0 0 0.0102181576661728 0.00200256328099968 0.00599188100124332 0.00533798330990552 0.0019500399758195 0.00447199191463862 0.000910224552397076 0.00522333000346046 0.0074285006809459 0.0125872365421463 0.00789546405589989 0.00168545954054373
"этою" 0.00375685626267939 0.00332325279984048 0 0.00332391557254446 0.00349393801753957 0.00524645208677632 0 0 0 0.00504795557799091 0.00431480842250604 0 0.00170302627769546 0.0170217878884973 0.00449391075093249 0.014234622159748 0 0.0107327805951327 0.00364089820958831 0.00848791125562324 0.00990466757459453 0 0.00394773202794994 0.00505637862163119
"me" 0.0112705687880382 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00149797025031083 0 0.00390007995163901 0.0313039434024703 0.0218453892575298 0.00326458125216278 0.00495233378729726 0.00419574551404875 0 0
"верю" 0.00751371252535878 0 0.00305492759821592 0.00332391557254446 0.0104818140526187 0 0 0.0057139592023313 0 0.00504795557799091 0 0.00586235197561262 0.0102181576661728 0.00700897148349888 0.0104857917521758 0 0 0.00447199191463862 0.000910224552397076 0.00979374375648836 0.00990466757459453 0.0125872365421463 0.00986933006987486 0.00674183816217492
"видимому" 0.0112705687880382 0.0365557807982453 0.00305492759821592 0.00332391557254446 0.0174696900876978 0 0 0 0 0.0353356890459364 0.00431480842250604 0.00586235197561262 0 0.00600768984299904 0.0179756430037299 0.0213519332396221 0 0 0.00182044910479415 0.000652916250432557 0.0074285006809459 0.00419574551404875 0.00394773202794994 0.00337091908108746
"дали" 0 0.0299092751985644 0.00610985519643184 0.00997174671763337 0.00349393801753957 0.00786967813016448 0.00634630518112355 0 0 0.0100959111559818 0.00862961684501208 0.00293117598780631 0.00340605255539093 0.00600768984299904 0.00599188100124332 0.00355865553993701 0.00585011992745851 0.000894398382927724 0.00637157186677953 0.00652916250432557 0.0074285006809459 0.00419574551404875 0.00394773202794994 0.00505637862163119
"двора" 0.0112705687880382 0.0265860223987239 0 0.00997174671763337 0.024457566122777 0.00524645208677632 0.00634630518112355 0.0057139592023313 0 0.0100959111559818 0 0.0117247039512252 0.00340605255539093 0.00300384492149952 0.00898782150186497 0.010675966619811 0.0019500399758195 0 0 0.0045704137530279 0 0.00559432735206501 0.00789546405589989 0.0101127572432624
"кресло" 0.00375685626267939 0 0.00916478279464777 0 0.00698787603507914 0 0.00253852207244942 0 0 0.00504795557799091 0 0 0.0153272364992592 0.00100128164049984 0.00449391075093249 0.00711731107987402 0.00585011992745851 0.0116271789780604 0.00455112276198538 0.00587624625389301 0.0123808344682432 0.00699290919008126 0.0118431960838498 0.00337091908108746
"начали" 0.00751371252535878 0 0 0.00332391557254446 0.00349393801753957 0.0262322604338816 0.00380778310867413 0.0285697960116565 0.0177904287493329 0.0151438667339727 0.00862961684501208 0.00293117598780631 0.00681210511078186 0.00801025312399872 0.0104857917521758 0.0124552943897795 0.00390007995163901 0.00447199191463862 0.000910224552397076 0.000652916250432557 0.0074285006809459 0.00139858183801625 0 0.00842729770271865
"нашим" 0.0112705687880382 0.00664650559968097 0.00305492759821592 0.00997174671763337 0.00349393801753957 0.00262322604338816 0.00634630518112355 0 0 0.00504795557799091 0 0.0117247039512252 0.00340605255539093 0.00400512656199936 0.00149797025031083 0.0195726054696536 0.011700239854917 0.00268319514878317 0.00273067365719123 0.00261166500173023 0.00495233378729726 0.00839149102809751 0 0.018540054945981
"нигде" 0 0 0 0 0.0104818140526187 0.0131161302169408 0.0139618713984718 0.0114279184046626 0 0.00504795557799091 0.00431480842250604 0.00879352796341892 0.00681210511078186 0.00801025312399872 0.00299594050062166 0.00533798330990552 0.00390007995163901 0.00268319514878317 0.00455112276198538 0.00195874875129767 0.00247616689364863 0.00559432735206501 0.00592159804192491 0.0168545954054373
"нравится" 0.0112705687880382 0.00332325279984048 0.00916478279464777 0.00332391557254446 0.024457566122777 0 0.00380778310867413 0 0.00889521437466643 0.0151438667339727 0.00431480842250604 0.00879352796341892 0.0119211839438683 0.00901153476449856 0.00748985125155414 0.00533798330990552 0.0019500399758195 0.00268319514878317 0.00364089820958831 0.00261166500173023 0 0.00559432735206501 0.0138170620978248 0.00168545954054373
"осторожно" 0.00751371252535878 0.00664650559968097 0.0122197103928637 0.00332391557254446 0.0104818140526187 0.0131161302169408 0.00507704414489884 0.0114279184046626 0.00889521437466643 0.00504795557799091 0 0.00293117598780631 0.00510907883308639 0.0050064082024992 0.00299594050062166 0.00177932776996851 0 0.00268319514878317 0.00273067365719123 0.00979374375648836 0.0074285006809459 0.0153844002181788 0.00394773202794994 0
"пути" 0.0150274250507176 0.0132930111993619 0.00610985519643184 0 0.00349393801753957 0.00786967813016448 0.00761556621734826 0.0171418776069939 0 0.00504795557799091 0.0129444252675181 0.00293117598780631 0.00340605255539093 0.0050064082024992 0.00299594050062166 0.00177932776996851 0.0019500399758195 0.00268319514878317 0.0136533682859561 0.0045704137530279 0.0123808344682432 0.00139858183801625 0.00592159804192491 0.00168545954054373
"радостно" 0 0.00996975839952145 0.00305492759821592 0.00664783114508891 0.00698787603507914 0 0 0 0 0 0 0 0.00170302627769546 0.00200256328099968 0 0 0.0019500399758195 0.0169935692756268 0.0209351647051328 0.0104466600069209 0.00247616689364863 0 0.00592159804192491 0
"ряд" 0.00375685626267939 0 0.00305492759821592 0.00332391557254446 0 0.00524645208677632 0.00507704414489884 0.0057139592023313 0 0 0.00431480842250604 0 0.00170302627769546 0.0050064082024992 0.00449391075093249 0.00889663884984253 0 0.00447199191463862 0.0154738173907503 0.0163229062608139 0 0 0 0.00337091908108746
"сказав" 0.00375685626267939 0 0 0.00664783114508891 0.00698787603507914 0.00524645208677632 0.00380778310867413 0.0057139592023313 0.00889521437466643 0.00504795557799091 0 0 0.00851513138847732 0.00801025312399872 0.00748985125155414 0.00889663884984253 0.0136502798307365 0.00536639029756634 0.00455112276198538 0.00718207875475813 0.00495233378729726 0.00559432735206501 0 0.00505637862163119
"слышать" 0.00375685626267939 0 0.00305492759821592 0 0 0.0104929041735526 0.00507704414489884 0.0057139592023313 0.00889521437466643 0.00504795557799091 0.00431480842250604 0.00293117598780631 0.00170302627769546 0.0110140980454982 0.00449391075093249 0.00355865553993701 0.0136502798307365 0.00357759353171089 0.00364089820958831 0.0091408275060558 0.00247616689364863 0.00699290919008126 0.00789546405589989 0.00505637862163119
"старого" 0.0225411375760763 0 0.00610985519643184 0.00664783114508891 0.00349393801753957 0.015739356260329 0 0 0.00889521437466643 0.00504795557799091 0 0.00879352796341892 0.00340605255539093 0.00700897148349888 0.00149797025031083 0.00355865553993701 0.00585011992745851 0.0116271789780604 0.00728179641917661 0.00261166500173023 0.00495233378729726 0.0027971636760325 0.00986933006987486 0.00505637862163119
"стены" 0 0.00664650559968097 0.00305492759821592 0.00664783114508891 0.0174696900876978 0.0236090343904934 0.0152311324346965 0.0171418776069939 0 0.0151438667339727 0 0.0263805838902568 0.0136242102215637 0.00200256328099968 0.00449391075093249 0.00711731107987402 0.0019500399758195 0.00178879676585545 0.00364089820958831 0.000652916250432557 0 0 0 0.00505637862163119
"твердо" 0 0 0.00305492759821592 0 0.00698787603507914 0 0.00126926103622471 0.0057139592023313 0 0 0 0.00879352796341892 0.00340605255539093 0.00300384492149952 0.00149797025031083 0.00177932776996851 0.00975019987909752 0.00536639029756634 0.00910224552397076 0.0189345712625442 0.0074285006809459 0.0027971636760325 0.00197386601397497 0.00505637862163119
"трудом" 0 0 0.00305492759821592 0.0232674090078112 0.00349393801753957 0.00262322604338816 0.00634630518112355 0.0228558368093252 0.0177904287493329 0.00504795557799091 0 0 0 0.00300384492149952 0.00599188100124332 0.00177932776996851 0.00780015990327802 0.00447199191463862 0.00819202097157369 0.0137112412590837 0 0.0027971636760325 0.00394773202794994 0.00168545954054373
"шесть" 0.0112705687880382 0.0166162639992024 0.00305492759821592 0 0.00698787603507914 0.00262322604338816 0.0101540882897977 0 0.0355808574986657 0.00504795557799091 0.0258888505350362 0 0.00510907883308639 0.00100128164049984 0.00149797025031083 0.00533798330990552 0.0019500399758195 0 0.00364089820958831 0.00652916250432557 0.00495233378729726 0.00419574551404875 0.0157909281117998 0.0117982167838061
"бульба" 0 0 0 0 0 0.191495501167336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"вера" 0 0.00332325279984048 0.0152746379910796 0 0.00349393801753957 0.00786967813016448 0 0 0.00889521437466643 0.060575466935891 0.0604073179150846 0.00293117598780631 0 0.00600768984299904 0.00449391075093249 0.00533798330990552 0 0.0152047725097713 0.00364089820958831 0.00130583250086511 0 0 0 0
"верить" 0.00751371252535878 0 0 0.00664783114508891 0.00349393801753957 0.00262322604338816 0.00126926103622471 0.0057139592023313 0.0177904287493329 0.00504795557799091 0.00862961684501208 0.00879352796341892 0.00340605255539093 0.0050064082024992 0.00449391075093249 0.00177932776996851 0.0019500399758195 0.00536639029756634 0.00546134731438246 0.0130583250086511 0.00990466757459453 0.0027971636760325 0.00789546405589989 0.00505637862163119
"взгляда" 0 0 0 0 0 0.00262322604338816 0.00126926103622471 0 0 0.0302877334679455 0.0172592336900242 0.0205182319146442 0.00510907883308639 0.00400512656199936 0.00299594050062166 0.010675966619811 0.00390007995163901 0.00536639029756634 0.00910224552397076 0.0091408275060558 0.00495233378729726 0.00419574551404875 0 0.00337091908108746
"вскоре" 0.0150274250507176 0.00332325279984048 0.00610985519643184 0.00332391557254446 0.00349393801753957 0.00262322604338816 0.00380778310867413 0 0.00889521437466643 0.0151438667339727 0.00431480842250604 0.0205182319146442 0.00851513138847732 0.00400512656199936 0.0149797025031083 0.0177932776996851 0 0.00268319514878317 0.00364089820958831 0.00326458125216278 0.00247616689364863 0.00559432735206501 0.00197386601397497 0.00168545954054373
"деятельности" 0 0 0 0.00664783114508891 0 0 0 0 0 0 0 0 0 0.00100128164049984 0.00299594050062166 0.00533798330990552 0.0019500399758195 0.000894398382927724 0.0300374102291035 0.0137112412590837 0.00247616689364863 0.00559432735206501 0.00394773202794994 0.00337091908108746
